引き込む,ヒキコム
もらう,モラウ
恥じ入る,ハジイル
のりいれる,ノリイレル
きらわれる,キラワレル
ふかまる,フカマル
恕する,ジョスル
悪びれる,ワルビレル
聞きかじる,キキカジル
咲き残る,サキノコル
言ひ現す,イイアラワス
そばめる,ソバメル
絡みつく,カラミツク
包み込む,ツツミコム
うかされる,ウカサレル
ひっこむ,ヒッコム
魅する,ミスル
引っ括る,ヒッククル
飛びつける,トビツケル
差し翳す,サシカザス
とりむすぶ,トリムスブ
朽果てる,クチハテル
温まる,アタタマル
温まる,ヌクマル
振り出せる,フリダセル
のしあがれる,ノシアガレル
たちこめる,タチコメル
掻きむしる,カキムシル
引継ぐ,ヒキツグ
こんがらかる,コンガラカル
堪忍ぶ,タエシノブ
建て替える,タテカエル
抱着く,ダキツク
ぶらつく,ブラツク
申し渡す,モウシワタス
よろける,ヨロケル
たたく,タタク
映せる,ウツセル
まかりまちがう,マカリマチガウ
かせぐ,カセグ
冷え込む,ヒエコム
せる,セル
きりだせる,キリダセル
植え付ける,ウエツケル
舞う,マウ
染分ける,ソメワケル
分つ,ワカツ
行詰る,イキヅマル
行詰る,ユキヅマル
嗄らす,カラス
越す,コス
丸まる,マルマル
書付ける,カキツケル
いく,イク
請合う,ウケアウ
ひろえる,ヒロエル
脱げる,ヌゲル
討果す,ウチハタス
つかいふるす,ツカイフルス
扱き使う,コキツカウ
入浸る,イリビタル
焦らす,ジラス
覚る,サトル
ぬる,ヌル
すみつく,スミツク
繰替える,クリカエル
きりはずす,キリハズス
建て込む,タテコム
騒ぐ,サワグ
おしだす,オシダス
おしつまる,オシツマル
まいおりる,マイオリル
ガンバる,ガンバル
おどる,オドル
向う,ムカウ
付けかえる,ツケカエル
慶する,ケイスル
見計らえる,ミハカラエル
視る,ミル
引っこめる,ヒッコメル
こころする,ココロスル
語りこむ,カタリコム
否める,イナメル
おとなびる,オトナビル
ひっ込む,ヒッコム
くばる,クバル
のりすてる,ノリステル
でむける,デムケル
攻め寄せる,セメヨセル
はめ込む,ハメコム
聞きそこなう,キキソコナウ
貪る,ムサボル
みこせる,ミコセル
許す,ユルス
薄める,ウスメル
抜け落ちる,ヌケオチル
届く,トドク
狭める,セバメル
出掛ける,デカケル
ことよせる,コトヨセル
ほっぽらかす,ホッポラカス
併せ持つ,アワセモツ
投げつける,ナゲツケル
落籍す,ヒカス
ぱくる,パクル
踏み均す,フミナラス
たぐう,タグウ
ざわつく,ザワツク
突きあわす,ツキアワス
構う,カマウ
ねじあげる,ネジアゲル
終わる,オワル
育くむ,ハグクム
さぐれる,サグレル
繕える,ツクロエル
諾う,ウベナウ
切り下げる,キリサゲル
みおくれる,ミオクレル
生まれる,ウマレル
しゃしゃりでる,シャシャリデル
見守れる,ミマモレル
ひきたてる,ヒキタテル
祝う,イワウ
打ち砕ける,ウチクダケル
問う,トウ
くみふせる,クミフセル
かいもとめる,カイモトメル
ひしゃげる,ヒシャゲル
ふきとぶ,フキトブ
濡らす,ヌラス
踏みならす,フミナラス
位置づける,イチヅケル
ああなる,アアナル
静まりかえる,シズマリカエル
迫れる,セマレル
吸い上げる,スイアゲル
呼び出す,ヨビダス
落ち込む,オチコム
しゅくする,シュクスル
食延す,クイノバス
仕切る,シキル
宣う,ノタマウ
ふりまわす,フリマワス
置きかわる,オキカワル
代わる,カワル
すなどる,スナドル
問い合せる,トイアワセル
いいおとす,イイオトス
つっぱしれる,ツッパシレル
ほうりこむ,ホウリコム
参する,サンスル
労う,ネギラウ
とらえる,トラエル
泡立つ,アワダツ
とおのける,トオノケル
まがえる,マガエル
こうじる,コウジル
かき落とす,カキオトス
やり返す,ヤリカエス
にたてる,ニタテル
くすねる,クスネル
ないまぜる,ナイマゼル
織りあげる,オリアゲル
さそえる,サソエル
塗りつける,ヌリツケル
弄する,ロウスル
揮う,フルウ
下げ渡す,サゲワタス
怒る,オコル
怒る,イカル
逃げ惑う,ニゲマドウ
飼える,カエル
騒げる,サワゲル
だぶる,ダブル
あたためる,アタタメル
ものがたる,モノガタル
たのめる,タノメル
伴える,トモナエル
追い出す,オイダス
きれこむ,キレコム
ひっこめる,ヒッコメル
めいする,メイスル
入込む,イリコム
檄する,ゲキスル
貯える,タクワエル
聞ほれる,キキホレル
与太る,ヨタル
隣る,トナル
いぶす,イブス
ゆずりわたせる,ユズリワタセル
かみあう,カミアウ
為し遂げる,ナシトゲル
突き落とす,ツキオトス
駆る,カル
歌いまくる,ウタイマクル
積み重なる,ツミカサナル
うちはらう,ウチハラウ
餓える,ウエル
餓える,カツエル
染め分ける,ソメワケル
囲める,カコメル
食い切る,クイキル
気取る,キドル
気取る,ケドル
わずらわす,ワズラワス
生茂る,オイシゲル
有りあわせる,アリアワセル
しいれる,シイレル
とりこわせる,トリコワセル
ながびく,ナガビク
こみ上げる,コミアゲル
閉じこもる,トジコモル
きめる,キメル
おしつぶす,オシツブス
刺通す,サシトオス
うばう,ウバウ
気ばる,キバル
勇む,イサム
謹む,ツツシム
でおくれる,デオクレル
まとう,マトウ
ちる,チル
煩わせる,ワズラワセル
よみかえる,ヨミカエル
かきこめる,カキコメル
たきあげる,タキアゲル
通り過ぎる,トオリスギル
なりかわる,ナリカワル
偏る,カタヨル
振る,フル
なで上げる,ナデアゲル
相手取る,アイテドル
まかす,マカス
裏切れる,ウラギレル
刻む,キザム
梱る,コウル
梱る,コル
こぞる,コゾル
さかだてる,サカダテル
見交す,ミカワス
降りる,オリル
遂げる,トゲル
書き抜ける,カキヌケル
鳴かす,ナカス
かこめる,カコメル
仕うまつる,ツカウマツル
やどす,ヤドス
揺らぐ,ユラグ
鳴り出す,ナリダス
かりもよおす,カリモヨオス
縫い上げる,ヌイアゲル
さきこぼれる,サキコボレル
よこぎれる,ヨコギレル
向き合う,ムキアウ
導き出せる,ミチビキダセル
届け出る,トドケデル
となえる,トナエル
成り代る,ナリカワル
削れる,ケズレル
乾びる,カラビル
叫べる,サケベル
なさる,ナサル
気張れる,キバレル
べた付く,ベタツク
ちぎる,チギル
やり過ごす,ヤリスゴス
すわりこむ,スワリコム
はこびだす,ハコビダス
叩きつける,タタキツケル
ほろぼせる,ホロボセル
宣る,ノル
甲ばしる,カンバシル
便する,ベンスル
通ぶる,ツウブル
眠らせる,ネムラセル
くり広げる,クリヒロゲル
醸し出す,カモシダス
話し合える,ハナシアエル
まかり出る,マカリデル
脅しつける,オドシツケル
解す,カイス
解す,ホグス
いらだつ,イラダツ
呼び掛ける,ヨビカケル
いいつたえる,イイツタエル
訊ねる,タズネル
聞き澄ます,キキスマス
差し替える,サシカエル
窄まる,スボマル
窄まる,ツボマル
更かす,フカス
言募る,イイツノル
輝かす,カガヤカス
いすくまる,イスクマル
生まれつく,ウマレツク
威ばる,イバル
まきかえす,マキカエス
失せる,ウセル
追い越す,オイコス
染抜く,ソメヌク
打ち払える,ウチハラエル
はぎ取れる,ハギトレル
示せる,シメセル
抱取る,ダキトル
ほねおる,ホネオル
当て込む,アテコム
待ち兼ねる,マチカネル
つづれる,ツヅレル
うちくだく,ウチクダク
出直せる,デナオセル
取り持てる,トリモテル
つられる,ツラレル
曝す,サラス
有余る,アリアマル
ふけこむ,フケコム
染め抜く,ソメヌク
譲り受ける,ユズリウケル
罰する,バッスル
じぶくる,ジブクル
あらだてる,アラダテル
戻す,モドス
建て直せる,タテナオセル
沸あがる,ワキアガル
言消す,イイケス
順序付ける,ジュンジョヅケル
凍える,コゴエル
活気づく,カッキヅク
ぎする,ギスル
えらぶ,エラブ
謝する,シャスル
押し進める,オシススメル
しずまりかえる,シズマリカエル
はじき飛ばす,ハジキトバス
荷なう,ニナウ
感じ入る,カンジイル
そぼ濡れる,ソボヌレル
掻き回す,カキマワス
こまりきる,コマリキル
だましとる,ダマシトル
はらいきよめる,ハライキヨメル
取すます,トリスマス
だきあげる,ダキアゲル
なぎたおす,ナギタオス
殴りつける,ナグリツケル
備えつける,ソナエツケル
酔う,ヨウ
感じとる,カンジトル
とりすてる,トリステル
抽んでる,ヌキンデル
震いつく,フルイツク
乗付ける,ノリツケル
奮い起こす,フルイオコス
逃げ込む,ニゲコム
しめる,シメル
おっかける,オッカケル
乗りこむ,ノリコム
評す,ヒョウス
馴染む,ナジム
まばたく,マバタク
つかまえる,ツカマエル
おくらせる,オクラセル
ではらう,デハラウ
垂んとする,ナンナントスル
そそぎ込む,ソソギコム
叢る,ムラガル
取りはからう,トリハカラウ
深まる,フカマル
よみながせる,ヨミナガセル
くださる,クダサル
あける,アケル
ねぶる,ネブル
力つきる,チカラツキル
貶める,オトシメル
つづり合す,ツヅリアワス
散ずる,サンズル
かきおこす,カキオコス
まつる,マツル
煎じ詰める,センジツメル
差上げる,サシアゲル
取り締る,トリシマル
あんじる,アンジル
ちぢれる,チヂレル
急げる,イソゲル
慣わす,ナラワス
任せる,マカセル
めだつ,メダツ
たっとべる,タットベル
たてなおせる,タテナオセル
盛れる,モレル
さわぎだす,サワギダス
ゆさぶれる,ユサブレル
書き落す,カキオトス
謹しむ,ツツシム
架る,カカル
吸込む,スイコム
見飽きる,ミアキル
捜しあてる,サガシアテル
にらみつける,ニラミツケル
伸ばせる,ノバセル
ききいれる,キキイレル
駆ける,カケル
揉みほぐす,モミホグス
かかずらう,カカズラウ
逃げのびる,ニゲノビル
練りあわせる,ネリアワセル
つらぬきとおす,ツラヌキトオス
続ける,ツヅケル
飛びかかれる,トビカカレル
匿う,カクマウ
つきはなす,ツキハナス
わらう,ワラウ
渇く,カワク
才ばしる,サイバシル
とおざける,トオザケル
立行く,タチユク
ゆらめく,ユラメク
ぶっとばす,ブットバス
頬張る,ホオバル
衒う,テラウ
薙ぐ,ナグ
念ずる,ネンズル
勘繰る,カングル
逃げ込める,ニゲコメル
気づかう,キヅカウ
すき返す,スキカエス
ひっ掴む,ヒッツカム
なみする,ナミスル
買い切れる,カイキレル
さされる,ササレル
結びつける,ムスビツケル
つっ返す,ツッカエス
火照る,ホテル
沮む,ハバム
解る,ワカル
見逸れる,ミソレル
芽吹く,メブク
こじ開ける,コジアケル
捏ねくる,コネクル
かいあたえる,カイアタエル
乾上がる,ヒアガル
もぎ取る,モギトル
描き出せる,エガキダセル
詠込む,ヨミコム
成り立つ,ナリタツ
嗣ぐ,ツグ
みあわせる,ミアワセル
にげる,ニゲル
治せる,ナオセル
乗っかる,ノッカル
ほくそ笑む,ホクソエム
煎り付ける,イリツケル
ものいう,モノイウ
ものいう,モノイウ
出くわす,デクワス
あらいながせる,アライナガセル
引っかく,ヒッカク
ふくまる,フクマル
たちわれる,タチワレル
いいなおす,イイナオス
思い過ごす,オモイスゴス
つるしあげる,ツルシアゲル
切り放せる,キリハナセル
おもいつく,オモイツク
ゑむ,ヱム
おもむく,オモムク
目だつ,メダツ
通り越す,トオリコス
染付く,シミツク
とる,トル
打ちだす,ウチダス
だんじこめる,ダンジコメル
けっていづける,ケッテイヅケル
とかす,トカス
うちすてる,ウチステル
折り返す,オリカエス
話し合う,ハナシアウ
老いぼれる,オイボレル
責めたてる,セメタテル
序する,ジョスル
彫りこむ,ホリコム
麾く,サシマネク
拓く,ヒラク
書き写す,カキウツス
取抑える,トリオサエル
貸す,カス
切り落す,キリオトス
耳立つ,ミミダツ
取扱う,トリアツカウ
関す,カンス
ひっかける,ヒッカケル
とうとぶ,トウトブ
平らげる,タイラゲル
振りわける,フリワケル
打ち続く,ウチツヅク
侘びる,ワビル
副える,ソエル
付け回す,ツケマワス
なきじゃくる,ナキジャクル
すさぶ,スサブ
いからす,イカラス
切り倒す,キリタオス
もくろむ,モクロム
くりかえせる,クリカエセル
はなつ,ハナツ
仕立てる,シタテル
手放す,テバナス
糾す,タダス
もみ合う,モミアウ
初める,ソメル
立通す,タテトオス
毀つ,コボツ
がっつく,ガッツク
みちびける,ミチビケル
うけおう,ウケオウ
遣る,ヤル
えぐる,エグル
早める,ハヤメル
隣り合わせる,トナリアワセル
差し招く,サシマネク
はねかえせる,ハネカエセル
遣わす,ツカワス
そげる,ソゲル
ひん曲げる,ヒンマゲル
綴りあわせる,ツヅリアワセル
取囲む,トリカコム
泳ぎ着ける,オヨギツケル
撃ち止める,ウチトメル
折り込む,オリコム
むかいあえる,ムカイアエル
かきよせる,カキヨセル
噛み殺す,カミコロス
取り返せる,トリカエセル
睨みあわせる,ニラミアワセル
すずむ,スズム
あたいする,アタイスル
ほりだせる,ホリダセル
しらげる,シラゲル
思い直す,オモイナオス
きこなせる,キコナセル
うらむ,ウラム
揉み消す,モミケス
基く,モトヅク
いいまくる,イイマクル
あとずさる,アトズサル
映ずる,エイズル
のる,ノル
かぞえる,カゾエル
放り出す,ホウリダス
のばせる,ノバセル
釣りあう,ツリアウ
ねかせる,ネカセル
売れる,ウレル
灯る,トモル
眠れる,ネムレル
なやませる,ナヤマセル
かかる,カカル
使う,ツカウ
のりこす,ノリコス
干涸らびる,ヒカラビル
抜きん出る,ヌキンデル
踏み入れる,フミイレル
たてこもる,タテコモル
渇れる,カレル
訴える,ウッタエル
喜ばす,ヨロコバス
突き詰める,ツキツメル
いのれる,イノレル
つき抜ける,ツキヌケル
耕す,タガヤス
こじらせる,コジラセル
あざわらう,アザワラウ
ぞくす,ゾクス
かげる,カゲル
響かせる,ヒビカセル
いきのこれる,イキノコレル
まきおこす,マキオコス
おもえる,オモエル
運び出せる,ハコビダセル
詠う,ウタウ
俯せる,ウツブセル
染透る,シミトオル
見交わす,ミカワス
汗じみる,アセジミル
蒙る,コウムル
おいたつ,オイタツ
持ち出せる,モチダセル
にえくりかえる,ニエクリカエル
湧かす,ワカス
取り止める,トリトメル
取り止める,トリヤメル
叩ける,ハタケル
接す,セッス
おぶう,オブウ
被う,オオウ
絡む,カラム
ふう,フウ
すえおく,スエオク
跳ねる,ハネル
引っ付く,ヒッツク
襲う,オソウ
纏わる,マツワル
にらむ,ニラム
おぼえる,オボエル
打ちかえす,ウチカエス
れっする,レッスル
推量る,オシハカル
ゆれる,ユレル
なげこむ,ナゲコム
濯ぐ,ススグ
濯ぐ,ユスグ
濯ぐ,ソソグ
ひきずりこむ,ヒキズリコム
なみはずれる,ナミハズレル
負う,オウ
もぎ取れる,モギトレル
聞き合わす,キキアワス
吸い付ける,スイツケル
感ずる,カンズル
搾り取る,シボリトル
おちぶれる,オチブレル
轟く,トドロク
不貞腐る,フテクサル
保する,ホスル
鋏める,ハサメル
名づける,ナヅケル
逸する,イッスル
置ける,オケル
のりあわせる,ノリアワセル
尽きる,ツキル
えんづける,エンヅケル
差し延べる,サシノベル
かえる,カエル
なす,ナス
うちはらえる,ウチハラエル
舞い込む,マイコム
おもんぱかる,オモンパカル
ぬぐいされる,ヌグイサレル
行い澄ます,オコナイスマス
うち捨てる,ウチステル
おいまくる,オイマクル
見すえる,ミスエル
極まる,キワマル
切る,キル
はねかえす,ハネカエス
すっとぼける,スットボケル
きえいる,キエイル
取りかたづける,トリカタヅケル
駆けだす,カケダス
擬す,ギス
踏外す,フミハズス
争う,アラソウ
散敷く,チリシク
付出す,ツケダス
込める,コメル
立て通す,タテトオス
加われる,クワワレル
引き当てる,ヒキアテル
足掻く,アガク
纏まる,マトマル
ふれあう,フレアウ
愛し合う,アイシアウ
ゆえる,ユエル
形作れる,カタチヅクレル
鎖す,トザス
盛り返せる,モリカエセル
兼ね備える,カネソナエル
ふりしく,フリシク
うりきれる,ウリキレル
跳ね返せる,ハネカエセル
せり上げる,セリアゲル
うちおとせる,ウチオトセル
まう,マウ
よそおえる,ヨソオエル
飼い慣らす,カイナラス
しゅくす,シュクス
とくちょうづける,トクチョウヅケル
遡る,サカノボル
みきれる,ミキレル
とりいれる,トリイレル
寄かかる,ヨリカカル
あつかふ,アツカフ
跡付ける,アトヅケル
不貞腐れる,フテクサレル
遣れる,ヤレル
睨める,ネメル
だくする,ダクスル
並居る,ナミイル
こときれる,コトキレル
とりかわす,トリカワス
いいきかす,イイキカス
ねじれる,ネジレル
怯える,オビエル
見比べる,ミクラベル
おしとおせる,オシトオセル
みまわせる,ミマワセル
ちぢまる,チヂマル
いさみたてる,イサミタテル
聞過す,キキスゴス
鏤める,チリバメル
浮き出す,ウキダス
うち連れる,ウチツレル
納まる,オサマル
聞きとがめる,キキトガメル
言い出す,イイダス
狎れる,ナレル
詠ずる,エイズル
飲みつぶれる,ノミツブレル
引き付ける,ヒキツケル
ひきはなせる,ヒキハナセル
落っこちる,オッコチル
戻せる,モドセル
保ち合う,タモチアウ
つみわける,ツミワケル
頷く,ウナズク
捩じ合う,ネジアウ
積み出す,ツミダス
ちぢくれる,チヂクレル
押入る,オシイル
つきぬける,ツキヌケル
言い聞かせる,イイキカセル
つみだす,ツミダス
うまれでる,ウマレデル
売り出せる,ウリダセル
しこる,シコル
めいずる,メイズル
かいこめる,カイコメル
つみする,ツミスル
とりつくろう,トリツクロウ
諦める,アキラメル
みがまえる,ミガマエル
勇み立てる,イサミタテル
釈く,トク
死ぬ,シヌ
かる,カル
廻る,メグル
廻る,マワル
繕う,ツクロウ
祝す,シュクス
つれだつ,ツレダツ
染め直せる,ソメナオセル
散り急ぐ,チリイソグ
干あがる,ヒアガル
擁する,ヨウスル
はかりこむ,ハカリコム
取りしまる,トリシマル
説き伏せる,トキフセル
みつもれる,ミツモレル
かけ隔たる,カケヘダタル
よびつける,ヨビツケル
突ぱしる,ツッパシル
降り積もる,フリツモル
拭う,ヌグウ
たたき起す,タタキオコス
若やぐ,ワカヤグ
溶かす,トカス
まよう,マヨウ
とびわたる,トビワタル
うけおえる,ウケオエル
芽立つ,メダツ
催す,モヨオス
降ろす,オロス
泣濡れる,ナキヌレル
讀める,ヨメル
たちきれる,タチキレル
失くなる,ナクナル
いろあせる,イロアセル
くるむ,クルム
撮る,トル
出逢う,デアウ
恤む,メグム
吹おろす,フキオロス
抜きんでる,ヌキンデル
防ぐ,フセグ
下さる,クダサル
おぼしめす,オボシメス
かすめとる,カスメトル
くみあげる,クミアゲル
むしり取る,ムシリトル
さしまねく,サシマネク
洗い落とす,アライオトス
かけまわれる,カケマワレル
誑かす,タブラカス
つれさる,ツレサル
食合う,クイアウ
打ちみる,ウチミル
すませる,スマセル
踏ん張る,フンバル
燃えつく,モエツク
やりこめる,ヤリコメル
申す,モウス
しする,シスル
りかいしあう,リカイシアウ
ほころびる,ホコロビル
くだる,クダル
読み合わす,ヨミアワス
丸めこむ,マルメコム
言い消す,イイケス
こき使う,コキツカウ
突通る,ツキトオル
押し詰る,オシツマル
せおえる,セオエル
うく,ウク
献ずる,ケンズル
劈く,ツンザク
敵する,テキスル
始まる,ハジマル
ひねくる,ヒネクル
撫で付ける,ナデツケル
洩らす,モラス
愛す,アイス
ひっ被る,ヒッカブル
いらせられる,イラセラレル
取り巻ける,トリマケル
照れる,テレル
指し示す,サシシメス
下立つ,オリタツ
かさねあわす,カサネアワス
引きちぎれる,ヒキチギレル
取り消せる,トリケセル
きれる,キレル
おもいみだれる,オモイミダレル
笑い飛ばせる,ワライトバセル
かけ離れる,カケハナレル
さしかける,サシカケル
みみだつ,ミミダツ
奉ずる,ホウズル
択ぶ,エラブ
こぼす,コボス
わかがえる,ワカガエル
ふくめる,フクメル
生け捕る,イケドル
署する,ショスル
組み立る,クミタテル
ぬくまる,ヌクマル
おろす,オロス
立入る,タチイル
ひっくり返れる,ヒックリカエレル
もりわける,モリワケル
置き換える,オキカエル
投げ勝つ,ナゲカツ
みづく,ミヅク
えりすぐる,エリスグル
威張れる,イバレル
聴こえる,キコエル
産める,ウメル
むかう,ムカウ
かれる,カレル
ねらいうつ,ネライウツ
ふりかざす,フリカザス
酌める,クメル
弾ける,ハジケル
弾ける,ヒケル
もよおす,モヨオス
食う,クウ
ブッ殺す,ブットバス
いやがる,イヤガル
僭する,センスル
撒く,マク
持ち帰る,モチカエル
きざす,キザス
おしよせる,オシヨセル
おくらす,オクラス
歩ます,アユマス
ふうきる,フウキル
転げる,コロゲル
かきだす,カキダス
しょげこむ,ショゲコム
突き当たる,ツキアタル
ほきだす,ホキダス
かりあげる,カリアゲル
すごせる,スゴセル
こねる,コネル
差し出る,サシデル
狙い打つ,ネライウツ
得る,エル
粒だつ,ツブダツ
きりひらく,キリヒラク
揺ぎ出でる,ユルギデル
遺る,ノコル
やりなおす,ヤリナオス
めんする,メンスル
真似る,マネル
ちりしく,チリシク
出盛る,デサカル
減り込む,メリコム
いやせる,イヤセル
役する,エキスル
なける,ナケル
立ち尽くす,タチツクス
舞い戻る,マイモドル
強いる,シイル
ぬりつける,ヌリツケル
ひそめる,ヒソメル
おもいしる,オモイシル
乗っける,ノッケル
結えつける,ユワエツケル
おどり出る,オドリデル
もうしこむ,モウシコム
惚れこむ,ホレコム
うずまく,ウズマク
いのこる,イノコル
異なる,コトナル
詣れる,マイレル
積上げる,ツミアゲル
撓る,シワル
すぼめる,スボメル
ことほぐ,コトホグ
経あがる,ヘアガル
煮詰める,ニツメル
ひやせる,ヒヤセル
打沈む,ウチシズム
しゃくう,シャクウ
拡げる,ヒロゲル
撫ぜる,ナゼル
かたげる,カタゲル
轢き殺す,ヒキコロス
だく,ダク
差延べる,サシノベル
令する,レイスル
身篭る,ミゴモル
あらがう,アラガウ
罷りでる,マカリデル
こまぬく,コマヌク
ぬれる,ヌレル
堪り兼ねる,タマリカネル
釣れる,ツレル
差し障る,サシサワル
すれちがう,スレチガウ
はせ回る,ハセマワル
飛びまわる,トビマワル
煙る,ケムル
満たす,ミタス
騙る,カタル
反れる,ソレル
呼ばれる,ヨバレル
でなおせる,デナオセル
つけたせる,ツケタセル
登り詰める,ノボリツメル
寝込む,ネコム
坐する,ザスル
とりあわす,トリアワス
耐え忍ぶ,タエシノブ
捻じる,ネジル
駆け回れる,カケマワレル
攻上る,セメノボル
打かさなる,ウチカサナル
いきちがう,イキチガウ
対応付ける,タイオウヅケル
踏み分ける,フミワケル
掘出す,ホリダス
止める,トメル
止める,ヤメル
止める,トドメル
断切る,タチキル
在り合せる,アリアワセル
盛りかえす,モリカエス
たおる,タオル
ひにくる,ヒニクル
摩する,マスル
かたりつぐ,カタリツグ
おりかさなる,オリカサナル
かいかぶる,カイカブル
むきかわる,ムキカワル
醒ます,サマス
打つ,ウツ
打つ,ブツ
あやめる,アヤメル
執る,トル
つっぱる,ツッパル
組みこめる,クミコメル
とんがる,トンガル
埋まる,ウマル
埋まる,ウズマル
活きる,イキル
ぶちのめす,ブチノメス
へきする,ヘキスル
つめかける,ツメカケル
言い含める,イイフクメル
敲く,タタク
ただよう,タダヨウ
掛け持つ,カケモツ
いりみだれる,イリミダレル
きたる,キタル
押え付ける,オサエツケル
賜る,タマワル
並べ換える,ナベカエル
ひえる,ヒエル
取り次げる,トリツゲル
撮み出す,ツマミダス
のめりこむ,ノメリコム
あいしあえる,アイシアエル
じみる,ジミル
しずまる,シズマル
あやなす,アヤナス
笑いとばす,ワライトバス
取り合う,トリアウ
なきすがる,ナキスガル
ひとはだぬぐ,ヒトハダヌグ
取って返す,トッテカエス
取入れる,トリイレル
乳繰る,チチクル
煮染める,ニシメル
なぎはらう,ナギハラウ
たく,タク
ふうする,フウスル
果たせる,ハタセル
刈入れる,カリイレル
まかる,マカル
突っぱなす,ツッパナス
全うする,マットウスル
書きぬく,カキヌク
起きあがる,オキアガル
書き添える,カキソエル
ふるわす,フルワス
であるける,デアルケル
飛び付く,トビツク
さしはさむ,サシハサム
撞く,ツク
掛離れる,カケハナレル
とびこえる,トビコエル
達する,タッスル
みる,ミル
謀る,ハカル
食詰める,クイツメル
探し回る,サガシマワル
かわいがれる,カワイガレル
とまれる,トマレル
立ち入る,タチイル
転ける,コケル
当てこする,アテコスル
こする,コスル
抜き出せる,ヌキダセル
とびあがれる,トビアガレル
そそける,ソソケル
頂く,イタダク
おちあえる,オチアエル
おちこぼれる,オチコボレル
皮肉る,ヒニクル
言いきる,イイキル
乗り換える,ノリカエル
さしもどす,サシモドス
つくりなす,ツクリナス
搾り上げる,シボリアゲル
急ぐ,イソグ
立ち尽す,タチツクス
住み込める,スミコメル
おろせる,オロセル
震える,フルエル
ぞくする,ゾクスル
飛びこむ,トビコム
見いだせる,ミイダセル
蔓延る,ハビコル
かき出す,カキダス
すごす,スゴス
わずらう,ワズラウ
合わせる,アワセル
踏切る,フミキル
かわかす,カワカス
背負う,セオウ
背負う,ショウ
拭ける,フケル
手向かえる,テムカエル
付廻す,ツケマワス
くちはてる,クチハテル
果せる,オオセル
あおざめる,アオザメル
遅なわる,オソナワル
ごてつく,ゴテツク
だきしめる,ダキシメル
詠む,ヨム
あめる,アメル
罷り出でる,マカリデル
相つぐ,アイツグ
ねらえる,ネラエル
かりいれる,カリイレル
そねむ,ソネム
きりひらける,キリヒラケル
触る,サワル
つのる,ツノル
まきこめる,マキコメル
つれこむ,ツレコム
寝転ぶ,ネコロブ
亡くなる,ナクナル
ばら蒔く,バラマク
あかしくらす,アカシクラス
もえさかる,モエサカル
くわえる,クワエル
借り出す,カリダス
くちすすぐ,クチススグ
もたつく,モタツク
でんぐりがえる,デングリガエル
弄る,イジクル
弄る,イジル
もちきる,モチキル
額づく,ヌカヅク
盛込む,モリコム
巻上げる,マキアゲル
殴り付ける,ナグリツケル
若返る,ワカガエル
行き渡る,イキワタル
行き渡る,ユキワタル
搾る,シボル
ほりおこせる,ホリオコセル
魅入る,ミイル
売り込める,ウリコメル
秘める,ヒメル
潜り込める,モグリコメル
引き下ろす,ヒキオロス
よりぬく,ヨリヌク
ひき込む,ヒキコム
たじろぐ,タジログ
弾き出す,ハジキダス
映す,ウツス
さだめる,サダメル
せかす,セカス
よごす,ヨゴス
わびいる,ワビイル
くえる,クエル
いなかびる,イナカビル
見廻る,ミマワル
いかれる,イカレル
敗れる,ヤブレル
苔むす,コケムス
ぬけだせる,ヌケダセル
いいまるめる,イイマルメル
なびく,ナビク
落着き払う,オチツキハラウ
とばす,トバス
議する,ギスル
靡かす,ナビカス
たためる,タタメル
振り切る,フリキル
積む,ツム
いえる,イエル
みはるかす,ミハルカス
のし歩く,ノシアルク
刃向かう,ハムカウ
薄まる,ウスマル
薄れる,ウスレル
引留める,ヒキトメル
暴き出す,アバキダス
抱え込む,カカエコム
わななく,ワナナク
改む,アラタム
すてる,ステル
なげだす,ナゲダス
踏付ける,フミツケル
設える,シツラエル
看做す,ミナス
ひきこむ,ヒキコム
くりぬく,クリヌク
売込む,ウリコム
つうじる,ツウジル
ふるびる,フルビル
ぬりつぶす,ヌリツブス
踏み込める,フミコメル
ばれる,バレル
もりつぶす,モリツブス
のみほせる,ノミホセル
反り返る,ソリカエル
毛羽立つ,ケバダツ
どくする,ドクスル
あふれでる,アフレデル
反す,ハンス
やりすごせる,ヤリスゴセル
游ぐ,オヨグ
うちたてる,ウチタテル
遭う,アウ
どよもす,ドヨモス
塞ぐ,フサグ
引き合える,ヒキアエル
貫き通す,ツラヌキトオス
かしきる,カシキル
打消す,ウチケス
ねぎる,ネギル
ふりかぶる,フリカブル
いきがる,イキガル
更す,フカス
呼戻す,ヨビモドス
教える,オシエル
ほりかえせる,ホリカエセル
映る,ウツル
疲らせる,ツカラセル
さかえる,サカエル
貫ける,ツラヌケル
流れ落ちる,ナガレオチル
呼び覚ます,ヨビサマス
揺ぐ,ユルグ
張りとばす,ハリトバス
ふみこむ,フミコム
咲かす,サカス
とむらう,トムラウ
刺立つ,トゲダツ
聞こえる,キコエル
とまる,トマル
変じる,ヘンジル
罰す,バッス
降り出す,フリダス
磨りつぶす,スリツブス
掻い繰る,カイクル
そなわる,ソナワル
泣く,ナク
浸る,ヒタル
交ぜかえす,マゼカエス
留まる,トマル
留まる,トドマル
暴れまくる,アバレマクル
まちのぞむ,マチノゾム
引入れる,ヒキイレル
誓う,チカウ
取り零す,トリコボス
こがれる,コガレル
組める,クメル
